"Name","entity_name","entity_removal_rate","number_of_removal_annotations","number_of_removal_surfaceforms","entity_removal_method","current_iteration","iteration_time","test_f1","per_gpu_train_batch_size","best_dev_f1","State","Notes","User","Tags","Created","Runtime","Sweep","adam_epsilon","cache_dir","cache_dir_name","config_name","data_dir","dev_file","dev_instances","device","do_eval","do_lower_case","do_predict","do_remove_entity","do_train","eval_all_checkpoints","eval_batch_size","evaluate_during_training","fp16","fp16_opt_level","gradient_accumulation_steps","integration_method","label_index","labels","learning_rate","lexicon","lexicon_embeds_size","load_big_file","local_rank","logging_steps","max_grad_norm","max_seq_length","max_steps","model_name_or_path","model_type","n_gpu","no_cuda","not_use_best_model","num_train_epochs","number_of_annotations","output_dir","overwrite_cache","overwrite_output_dir","per_gpu_eval_batch_size","pos","pos_embeds_size","project_name","removal_rate","save_steps","seed","separator","server_ip","server_port","sweep_file","sweep_method","sweep_round","test_file","test_instances","tokenizer_name","train_file","train_instances","visible_device","warmup_steps","weight_decay","whether_integrate_lexicon","whether_integrate_pos","write_examples_to_file","best_dev_precision","best_dev_recall","dev_f1","dev_precision","dev_recall","epoch","eval_loss","loss","lr","test_precision","test_recall","train instances","removal_method","train_batch_size"
"vibrant-sunset-487","Chemical","0.8","90747","12695","remove_surfaceforms_randomly","2","4","0.29903411979306843","48","0.30035613523888816","finished","-","possible961","","2022-10-16T07:29:15.000Z","43362","","1e-8","","pubmedbert-base-uncased","","/project/dinglia/NER/ner_incomplete_annotation/data/Chemical/BIOES","dev_BIOES.txt","16201","cuda","false","true","false","true","true","false","96","true","false","O1","1","None","1","/project/dinglia/NER/ner_incomplete_annotation/labels/English_Medical_NER/Chemical/BIOES_labels.txt","0.00005","lexicon_map.txt","20","false","-1","5000","1","128","-1","pubmedbert-uncased","bert","1","false","false","20","114579","outputs/English_Medical_NER/Chemical/pubmedbert/remove_surfaceforms_randomly/0.8","false","true","96","pos_label.txt","20","pubmedbert_partial_medical_NER1","0","10000","42","	","","","sweep/species.json","None","0","test_BIOES.txt","49766","","train_BIOES.txt","99037","0","0","0","false","false","false","0.7745706106870229","0.1862986975730105","0.25714423401281866","0.8031306441902468","0.15307820299500832","19","0.6023721821914764","1.226474250870524e-9","0","0.7831466833737959","0.18479847726054735","99037","None","48"
"vivid-rain-365","CellLine","0.8","1980","926","remove_surfaceforms_randomly","4","5","0.19738562091503267","48","0.20817843866171","finished","-","possible961","","2022-10-15T13:17:49.000Z","5096","","1e-8","","pubmedbert-base-uncased","","/project/dinglia/NER/ner_incomplete_annotation/data/CellLine/BIOES","dev_BIOES.txt","2001","cuda","false","true","false","true","true","false","96","true","false","O1","1","None","1","/project/dinglia/NER/ner_incomplete_annotation/labels/English_Medical_NER/CellLine/BIOES_labels.txt","0.00005","lexicon_map.txt","20","false","-1","1000","1","128","-1","pubmedbert-uncased","bert","1","false","false","20","2500","outputs/English_Medical_NER/CellLine/pubmedbert/remove_surfaceforms_randomly/0.8","false","true","96","pos_label.txt","20","pubmedbert_partial_medical_NER1","0","10000","42","	","","","sweep/species.json","None","0","test_BIOES.txt","6146","","train_BIOES.txt","12592","0","0","0","false","false","false","0.6363636363636364","0.12444444444444444","0.15294117647058825","0.65","0.08666666666666667","19","0.2707761873801549","2.1312855551514073e-9","0","0.5298245614035088","0.121285140562249","12592","None","48"
"eager-pond-357","Disease","0.8","11382","3706","remove_annotations_randomly","2","5","0.23377818683847215","48","0.2185751585229392","finished","-","possible961","","2022-10-15T13:10:36.000Z","11083","","1e-8","","pubmedbert-base-uncased","","/project/dinglia/NER/ner_incomplete_annotation/data/Disease/BIOES","dev_BIOES.txt","2754","cuda","false","true","false","true","true","false","96","true","false","O1","1","None","1","/project/dinglia/NER/ner_incomplete_annotation/labels/English_Medical_NER/Disease/BIOES_labels.txt","0.00005","lexicon_map.txt","20","false","-1","1000","1","128","-1","pubmedbert-uncased","bert","1","false","false","20","14227","outputs/English_Medical_NER/Disease/pubmedbert/remove_annotations_randomly/0.8","false","true","96","pos_label.txt","20","pubmedbert_partial_medical_NER1","0","10000","42","	","","","sweep/species.json","None","0","test_BIOES.txt","8738","","train_BIOES.txt","16895","0","0","0","false","false","false","0.8492753623188406","0.1254280821917808","0.20428088621855048","0.8318042813455657","0.11643835616438356","19","0.491260858445332","1.8356072541791946e-7","0","0.8509212730318257","0.13550280074686585","16895","None","48"
"sleek-butterfly-163","Species","0.8","4190","766","remove_surfaceforms_randomly","0","5","0.27325742849208556","48","0.25252525252525254","finished","-","possible961","","2022-10-15T07:05:25.000Z","6848","","1e-8","","pubmedbert-base-uncased","","/project/dinglia/NER/ner_incomplete_annotation/data/Species/BIOES","dev_BIOES.txt","2555","cuda","false","true","false","true","true","false","","true","false","O1","1","None","1","/project/dinglia/NER/ner_incomplete_annotation/labels/English_Medical_NER/Species/BIOES_labels.txt","0.00005","lexicon_map.txt","20","false","-1","1000","1","128","-1","pubmedbert-uncased","bert","1","false","false","20","5290","outputs/English_Medical_NER/Species/pubmedbert/remove_surfaceforms_randomly/0.8","false","true","96","pos_label.txt","20","pubmedbert_partial_medical_NER1","0","10000","42","	","","","sweep/species.json","None","0","test_BIOES.txt","7431","","train_BIOES.txt","15195","0","0","0","false","false","false","0.6983240223463687","0.15413070283600494","0.22857142857142856","0.6627218934911243","0.1381011097410604","19","0.1384533120910621","4.8620131565257915e-8","0","0.6748971193415638","0.1713091922005571","15195","None",""
"frosty-feather-98","Gene","0.8","65580","14238","remove_surfaceforms_randomly","0","4","0.2073677481221033","48","0.2066576645335525","finished","-","possible961","","2022-10-15T06:56:12.000Z","35261","","1e-8","","pubmedbert-base-uncased","","/project/dinglia/NER/ner_incomplete_annotation/data/Gene/BIOES","dev_BIOES.txt","12620","cuda","false","true","false","true","true","false","","true","false","O1","1","None","1","/project/dinglia/NER/ner_incomplete_annotation/labels/English_Medical_NER/Gene/BIOES_labels.txt","0.00005","lexicon_map.txt","20","false","-1","5000","1","128","-1","pubmedbert-uncased","bert","1","false","false","20","82803","outputs/English_Medical_NER/Gene/pubmedbert/remove_surfaceforms_randomly/0.8","false","true","96","pos_label.txt","20","pubmedbert_partial_medical_NER1","0","10000","42","	","","","sweep/species.json","None","0","test_BIOES.txt","36662","","train_BIOES.txt","74905","0","0","0","false","false","false","0.6636500754147813","0.1223837007162228","0.19018551765409933","0.6822670674109059","0.11049301161254432","19","0.7306114157461803","5.499028135091067e-7","0","0.6582117945466075","0.12307035640606104","74905","None",""
"dazzling-snowflake-389","Species","0.8","4191","752","remove_surfaceforms_randomly","4","5","0.3003543199781957","48","0.29508196721311475","finished","-","possible961","","2022-10-15T14:30:24.000Z","6693","","1e-8","","pubmedbert-base-uncased","","/project/dinglia/NER/ner_incomplete_annotation/data/Species/BIOES","dev_BIOES.txt","2555","cuda","false","true","false","true","true","false","96","true","false","O1","1","None","1","/project/dinglia/NER/ner_incomplete_annotation/labels/English_Medical_NER/Species/BIOES_labels.txt","0.00005","lexicon_map.txt","20","false","-1","1000","1","128","-1","pubmedbert-uncased","bert","1","false","false","20","5290","outputs/English_Medical_NER/Species/pubmedbert/remove_surfaceforms_randomly/0.8","false","true","96","pos_label.txt","20","pubmedbert_partial_medical_NER1","0","10000","42","	","","","sweep/species.json","None","0","test_BIOES.txt","7431","","train_BIOES.txt","15195","0","0","0","false","false","false","0.6769911504424779","0.18865598027127004","0.28965517241379307","0.7205882352941176","0.1812577065351418","19","0.17503120291513807","7.647773600183428e-9","0","0.6913425345043914","0.19185236768802227","15195","None","48"
"legendary-blaze-95","Gene","0.8","66242","24326","remove_annotations_randomly","0","4","0.14729564339853565","48","0.14646146083007444","finished","-","possible961","","2022-10-15T06:56:12.000Z","34726","","1e-8","","pubmedbert-base-uncased","","/project/dinglia/NER/ner_incomplete_annotation/data/Gene/BIOES","dev_BIOES.txt","12620","cuda","false","true","false","true","true","false","","true","false","O1","1","None","1","/project/dinglia/NER/ner_incomplete_annotation/labels/English_Medical_NER/Gene/BIOES_labels.txt","0.00005","lexicon_map.txt","20","false","-1","5000","1","128","-1","pubmedbert-uncased","bert","1","false","false","20","82803","outputs/English_Medical_NER/Gene/pubmedbert/remove_annotations_randomly/0.8","false","true","96","pos_label.txt","20","pubmedbert_partial_medical_NER1","0","10000","42","	","","","sweep/species.json","None","0","test_BIOES.txt","36662","","train_BIOES.txt","74905","0","0","0","false","false","false","0.7881873727087576","0.08073152075655379","0.14646146083007444","0.7881873727087576","0.08073152075655379","19","0.7386727054781373","0.0000015623512677848338","0","0.7791912766924125","0.08133551492731972","74905","None",""
"splendid-pyramid-322","CellLine","0.8","1980","939","remove_surfaceforms_randomly","3","5","0.19288025889967636","48","0.18450184501845016","finished","-","possible961","","2022-10-15T11:44:51.000Z","5576","","1e-8","","pubmedbert-base-uncased","","/project/dinglia/NER/ner_incomplete_annotation/data/CellLine/BIOES","dev_BIOES.txt","2001","cuda","false","true","false","true","true","false","96","true","false","O1","1","None","1","/project/dinglia/NER/ner_incomplete_annotation/labels/English_Medical_NER/CellLine/BIOES_labels.txt","0.00005","lexicon_map.txt","20","false","-1","1000","1","128","-1","pubmedbert-uncased","bert","1","false","false","20","2500","outputs/English_Medical_NER/CellLine/pubmedbert/remove_surfaceforms_randomly/0.8","false","true","96","pos_label.txt","20","pubmedbert_partial_medical_NER1","0","10000","42","	","","","sweep/species.json","None","0","test_BIOES.txt","6146","","train_BIOES.txt","12592","0","0","0","false","false","false","0.5434782608695652","0.1111111111111111","0.15234375","0.6290322580645161","0.08666666666666667","19","0.25711414413083167","2.6695543056121093e-9","0","0.49666666666666665","0.11967871485943776","12592","None","48"
"dulcet-gorge-429","Gene","0.8","65581","14249","remove_surfaceforms_randomly","1","4","0.19653529316750123","48","0.19809703918208144","finished","-","possible961","","2022-10-15T16:43:55.000Z","34600","","1e-8","","pubmedbert-base-uncased","","/project/dinglia/NER/ner_incomplete_annotation/data/Gene/BIOES","dev_BIOES.txt","12620","cuda","false","true","false","true","true","false","96","true","false","O1","1","None","1","/project/dinglia/NER/ner_incomplete_annotation/labels/English_Medical_NER/Gene/BIOES_labels.txt","0.00005","lexicon_map.txt","20","false","-1","5000","1","128","-1","pubmedbert-uncased","bert","1","false","false","20","82803","outputs/English_Medical_NER/Gene/pubmedbert/remove_surfaceforms_randomly/0.8","false","true","96","pos_label.txt","20","pubmedbert_partial_medical_NER1","0","10000","42","	","","","sweep/species.json","None","0","test_BIOES.txt","36662","","train_BIOES.txt","74905","0","0","0","false","false","false","0.6598425196850394","0.1165426604547667","0.1863570741097209","0.6905929558626839","0.10771156386899382","19","0.7798390873439044","3.727877265191637e-9","0","0.6615468261519641","0.1154110644755875","74905","None","48"
"vocal-disco-449","Chemical","0.8","91663","25974","remove_annotations_randomly","1","4","0.19378391711889492","48","0.18753836709637817","finished","-","possible961","","2022-10-15T19:19:02.000Z","44307","","1e-8","","pubmedbert-base-uncased","","/project/dinglia/NER/ner_incomplete_annotation/data/Chemical/BIOES","dev_BIOES.txt","16201","cuda","false","true","false","true","true","false","96","true","false","O1","1","None","1","/project/dinglia/NER/ner_incomplete_annotation/labels/English_Medical_NER/Chemical/BIOES_labels.txt","0.00005","lexicon_map.txt","20","false","-1","5000","1","128","-1","pubmedbert-uncased","bert","1","false","false","20","114579","outputs/English_Medical_NER/Chemical/pubmedbert/remove_annotations_randomly/0.8","false","true","96","pos_label.txt","20","pubmedbert_partial_medical_NER1","0","10000","42","	","","","sweep/species.json","None","0","test_BIOES.txt","49766","","train_BIOES.txt","99037","0","0","0","false","false","false","0.8650306748466258","0.10516954501118823","0.18316070146651625","0.8615533043897733","0.10247289001090136","19","0.5527284648820493","8.456086739897728e-7","0","0.879796923995819","0.10888326280191452","99037","None","48"
"silvery-totem-335","Species","0.8","4190","764","remove_surfaceforms_randomly","3","5","0.3040417209908735","48","0.33119853613906675","finished","-","possible961","","2022-10-15T12:38:41.000Z","6701","","1e-8","","pubmedbert-base-uncased","","/project/dinglia/NER/ner_incomplete_annotation/data/Species/BIOES","dev_BIOES.txt","2555","cuda","false","true","false","true","true","false","96","true","false","O1","1","None","1","/project/dinglia/NER/ner_incomplete_annotation/labels/English_Medical_NER/Species/BIOES_labels.txt","0.00005","lexicon_map.txt","20","false","-1","1000","1","128","-1","pubmedbert-uncased","bert","1","false","false","20","5290","outputs/English_Medical_NER/Species/pubmedbert/remove_surfaceforms_randomly/0.8","false","true","96","pos_label.txt","20","pubmedbert_partial_medical_NER1","0","10000","42","	","","","sweep/species.json","None","0","test_BIOES.txt","7431","","train_BIOES.txt","15195","0","0","0","false","false","false","0.6418439716312057","0.22318125770653513","0.296078431372549","0.722488038277512","0.18618988902589395","19","0.16636563364089077","1.7293556084041484e-8","0","0.6053997923156802","0.20299442896935932","15195","None","48"
"vital-lion-418","Disease","0.8","11382","3709","remove_annotations_randomly","3","5","0.2523857640058381","48","0.2598230088495575","finished","-","possible961","","2022-10-15T16:15:21.000Z","10729","","1e-8","","pubmedbert-base-uncased","","/project/dinglia/NER/ner_incomplete_annotation/data/Disease/BIOES","dev_BIOES.txt","2754","cuda","false","true","false","true","true","false","96","true","false","O1","1","None","1","/project/dinglia/NER/ner_incomplete_annotation/labels/English_Medical_NER/Disease/BIOES_labels.txt","0.00005","lexicon_map.txt","20","false","-1","1000","1","128","-1","pubmedbert-uncased","bert","1","false","false","20","14227","outputs/English_Medical_NER/Disease/pubmedbert/remove_annotations_randomly/0.8","false","true","96","pos_label.txt","20","pubmedbert_partial_medical_NER1","0","10000","42","	","","","sweep/species.json","None","0","test_BIOES.txt","8738","","train_BIOES.txt","16895","0","0","0","false","false","false","0.7505112474437627","0.15710616438356165","0.1885649375236653","0.8163934426229508","0.10659246575342464","19","0.5294440255082887","3.401702269911766e-7","0","0.7977288857345636","0.14990664177113897","16895","None","48"
"classic-pyramid-501","Gene","0.8","66242","24295","remove_annotations_randomly","3","4","0.18131891166729552","48","0.17522287119581925","finished","-","possible961","","2022-10-16T11:36:46.000Z","34534","","1e-8","","pubmedbert-base-uncased","","/project/dinglia/NER/ner_incomplete_annotation/data/Gene/BIOES","dev_BIOES.txt","12620","cuda","false","true","false","true","true","false","96","true","false","O1","1","None","1","/project/dinglia/NER/ner_incomplete_annotation/labels/English_Medical_NER/Gene/BIOES_labels.txt","0.00005","lexicon_map.txt","20","false","-1","5000","1","128","-1","pubmedbert-uncased","bert","1","false","false","20","82803","outputs/English_Medical_NER/Gene/pubmedbert/remove_annotations_randomly/0.8","false","true","96","pos_label.txt","20","pubmedbert_partial_medical_NER1","0","10000","42","	","","","sweep/species.json","None","0","test_BIOES.txt","36662","","train_BIOES.txt","74905","0","0","0","false","false","false","0.7563694267515924","0.0990890758639872","0.16484336151168572","0.7768014059753954","0.09220499269869968","19","0.7211377634950595","6.644463632255793e-7","0","0.7813911472448057","0.1025586303383842","74905","None","48"
"toasty-durian-167","Species","0.8","4232","1357","remove_annotations_randomly","0","5","0.1781030802073803","48","0.2025862068965517","finished","-","possible961","","2022-10-15T07:05:25.000Z","6728","","1e-8","","pubmedbert-base-uncased","","/project/dinglia/NER/ner_incomplete_annotation/data/Species/BIOES","dev_BIOES.txt","2555","cuda","false","true","false","true","true","false","","true","false","O1","1","None","1","/project/dinglia/NER/ner_incomplete_annotation/labels/English_Medical_NER/Species/BIOES_labels.txt","0.00005","lexicon_map.txt","20","false","-1","1000","1","128","-1","pubmedbert-uncased","bert","1","false","false","20","5290","outputs/English_Medical_NER/Species/pubmedbert/remove_annotations_randomly/0.8","false","true","96","pos_label.txt","20","pubmedbert_partial_medical_NER1","0","10000","42","	","","","sweep/species.json","None","0","test_BIOES.txt","7431","","train_BIOES.txt","15195","0","0","0","false","false","false","0.8034188034188035","0.1159062885326757","0.17900552486187846","0.8617021276595744","0.0998766954377312","19","0.1783564305558482","1.1669688319670968e-8","0","0.7174447174447175","0.10167130919220056","15195","None",""
"iconic-pyramid-278","Disease","0.8","11268","2060","remove_surfaceforms_randomly","1","5","0.28038777032065626","48","0.283566791937137","finished","-","possible961","","2022-10-15T10:17:51.000Z","11596","","1e-8","","pubmedbert-base-uncased","","/project/dinglia/NER/ner_incomplete_annotation/data/Disease/BIOES","dev_BIOES.txt","2754","cuda","false","true","false","true","true","false","96","true","false","O1","1","None","1","/project/dinglia/NER/ner_incomplete_annotation/labels/English_Medical_NER/Disease/BIOES_labels.txt","0.00005","lexicon_map.txt","20","false","-1","1000","1","128","-1","pubmedbert-uncased","bert","1","false","false","20","14227","outputs/English_Medical_NER/Disease/pubmedbert/remove_surfaceforms_randomly/0.8","false","true","96","pos_label.txt","20","pubmedbert_partial_medical_NER1","0","10000","42","	","","","sweep/species.json","None","0","test_BIOES.txt","8738","","train_BIOES.txt","16895","0","0","0","false","false","false","0.7021996615905245","0.1776541095890411","0.2304114490161002","0.7015250544662309","0.13784246575342465","19","0.6050387507882612","5.2081413741689184e-8","0","0.6966649020645844","0.17551347025873568","16895","None","48"
"firm-butterfly-499","Gene","0.8","65581","14258","remove_surfaceforms_randomly","3","4","0.2567090936972857","48","0.2576164874551971","finished","-","possible961","","2022-10-16T11:34:32.000Z","30534","","1e-8","","pubmedbert-base-uncased","","/project/dinglia/NER/ner_incomplete_annotation/data/Gene/BIOES","dev_BIOES.txt","12620","cuda","false","true","false","true","true","false","96","true","false","O1","1","None","1","/project/dinglia/NER/ner_incomplete_annotation/labels/English_Medical_NER/Gene/BIOES_labels.txt","0.00005","lexicon_map.txt","20","false","-1","5000","1","128","-1","pubmedbert-uncased","bert","1","false","false","20","82803","outputs/English_Medical_NER/Gene/pubmedbert/remove_surfaceforms_randomly/0.8","false","true","96","pos_label.txt","20","pubmedbert_partial_medical_NER1","0","10000","42","	","","","sweep/species.json","None","0","test_BIOES.txt","36662","","train_BIOES.txt","74905","0","0","0","false","false","false","0.6618705035971223","0.15993324525415478","0.17587878787878788","0.6847569608305805","0.10089701689729504","19","0.8187765436485392","4.626122768968344e-7","0","0.6698009402820846","0.15878210144412036","74905","None","48"
"ruby-dragon-456","Chemical","0.8","91663","26027","remove_annotations_randomly","0","1","0.2619865430762716","48","0.26546616322974154","finished","-","possible961","","2022-10-15T19:59:34.000Z","23571","","1e-8","","pubmedbert-base-uncased","","/project/dinglia/NER/ner_incomplete_annotation/data/Chemical/BIOES","dev_BIOES.txt","16201","cuda","false","true","false","true","true","false","","true","false","O1","1","None","1","/project/dinglia/NER/ner_incomplete_annotation/labels/English_Medical_NER/Chemical/BIOES_labels.txt","0.00005","lexicon_map.txt","20","false","-1","1000","1","128","-1","pubmedbert-uncased","bert","1","false","false","20","114579","outputs/English_Medical_NER/Chemical/pubmedbert/remove_annotations_randomly/0.8","false","true","96","pos_label.txt","20","pubmedbert_partial_medical_NER1","0","10000","42","	","","","sweep/chemical.json","None","0","test_BIOES.txt","49766","","train_BIOES.txt","99037","0","0","0","false","false","false","0.8491793124806442","0.15732400022950255","0.20580075662042877","0.8514190317195326","0.1170463021401113","19","0.5636494772497719","0.0000028187523130327464","0","0.8658511300020734","0.15434368820800917","99037","None",""
"robust-sunset-90","Chemical","0.8","90749","12674","remove_surfaceforms_randomly","0","4","0.30313136381076056","48","0.2976849750340445","finished","-","possible961","","2022-10-15T06:55:29.000Z","44327","","1e-8","","pubmedbert-base-uncased","","/project/dinglia/NER/ner_incomplete_annotation/data/Chemical/BIOES","dev_BIOES.txt","16201","cuda","false","true","false","true","true","false","","true","false","O1","1","None","1","/project/dinglia/NER/ner_incomplete_annotation/labels/English_Medical_NER/Chemical/BIOES_labels.txt","0.00005","lexicon_map.txt","20","false","-1","5000","1","128","-1","pubmedbert-uncased","bert","1","false","false","20","114579","outputs/English_Medical_NER/Chemical/pubmedbert/remove_surfaceforms_randomly/0.8","false","true","96","pos_label.txt","20","pubmedbert_partial_medical_NER1","0","10000","42","	","","","sweep/species.json","None","0","test_BIOES.txt","49766","","train_BIOES.txt","99037","0","0","0","false","false","false","0.7126711584438166","0.18813471799873777","0.24476135040745056","0.7916535927204267","0.1447587354409318","19","0.6268023120228355","1.1531620984897019e-7","0","0.7522888742400937","0.1898065159943082","99037","None",""
"azure-energy-520","Chemical","0.8","90747","12603","remove_surfaceforms_randomly","3","4","0.33550612376136335","48","0.3321459169409749","finished","-","possible961","","2022-10-16T19:31:59.000Z","41750","","1e-8","","pubmedbert-base-uncased","","/project/dinglia/NER/ner_incomplete_annotation/data/Chemical/BIOES","dev_BIOES.txt","16201","cuda","false","true","false","true","true","false","96","true","false","O1","1","None","1","/project/dinglia/NER/ner_incomplete_annotation/labels/English_Medical_NER/Chemical/BIOES_labels.txt","0.00005","lexicon_map.txt","20","false","-1","5000","1","128","-1","pubmedbert-uncased","bert","1","false","false","20","114579","outputs/English_Medical_NER/Chemical/pubmedbert/remove_surfaceforms_randomly/0.8","false","true","96","pos_label.txt","20","pubmedbert_partial_medical_NER1","0","10000","42","	","","","sweep/species.json","None","0","test_BIOES.txt","49766","","train_BIOES.txt","99037","0","0","0","false","false","false","0.7756950294860994","0.2113144758735441","0.26395890345191797","0.8085294117647058","0.15772562969763038","19","0.6439704218736062","4.2988790482922916e-10","0","0.8021524914389545","0.21211169219965628","99037","None","48"
"flowing-field-187","Chemical","0.8","90748","12687","remove_surfaceforms_randomly","0","1","0.3005080051541048","48","0.2944931796261425","finished","-","possible961","","2022-10-15T07:15:13.000Z","49389","","1e-8","","pubmedbert-base-uncased","","/project/dinglia/NER/ner_incomplete_annotation/data/Chemical/BIOES","dev_BIOES.txt","16201","cuda","false","true","false","true","true","false","","true","false","O1","1","None","1","/project/dinglia/NER/ner_incomplete_annotation/labels/English_Medical_NER/Chemical/BIOES_labels.txt","0.00005","lexicon_map.txt","20","false","-1","1000","1","128","-1","pubmedbert-uncased","bert","1","false","false","20","114579","outputs/English_Medical_NER/Chemical/pubmedbert/remove_surfaceforms_randomly/0.8","false","true","96","pos_label.txt","20","pubmedbert_partial_medical_NER1","0","10000","42","	","","","sweep/chemical.json","None","0","test_BIOES.txt","49766","","train_BIOES.txt","99037","0","0","0","false","false","false","0.7380294659300184","0.18394629640254748","0.2541596334699783","0.7970356926799758","0.1511848069309771","19","0.6006298431983361","7.800796083756723e-9","0","0.7567507086379233","0.1874780551808253","99037","None",""
"frosty-moon-376","Disease","0.8","11271","2020","remove_surfaceforms_randomly","2","5","0.2916447160467811","48","0.2888209310227659","finished","-","possible961","","2022-10-15T13:31:09.000Z","11507","","1e-8","","pubmedbert-base-uncased","","/project/dinglia/NER/ner_incomplete_annotation/data/Disease/BIOES","dev_BIOES.txt","2754","cuda","false","true","false","true","true","false","96","true","false","O1","1","None","1","/project/dinglia/NER/ner_incomplete_annotation/labels/English_Medical_NER/Disease/BIOES_labels.txt","0.00005","lexicon_map.txt","20","false","-1","1000","1","128","-1","pubmedbert-uncased","bert","1","false","false","20","14227","outputs/English_Medical_NER/Disease/pubmedbert/remove_surfaceforms_randomly/0.8","false","true","96","pos_label.txt","20","pubmedbert_partial_medical_NER1","0","10000","42","	","","","sweep/species.json","None","0","test_BIOES.txt","8738","","train_BIOES.txt","16895","0","0","0","false","false","false","0.700164744645799","0.1819349315068493","0.2523033309709426","0.7325102880658436","0.1523972602739726","19","0.5844280195647272","1.3943142221251038e-8","0","0.694430506773708","0.1845825553480928","16895","None","48"
"prime-microwave-470","Gene","0.8","66242","24226","remove_annotations_randomly","2","4","0.17448159119763015","48","0.17035013657809783","finished","-","possible961","","2022-10-16T02:06:07.000Z","34236","","1e-8","","pubmedbert-base-uncased","","/project/dinglia/NER/ner_incomplete_annotation/data/Gene/BIOES","dev_BIOES.txt","12620","cuda","false","true","false","true","true","false","96","true","false","O1","1","None","1","/project/dinglia/NER/ner_incomplete_annotation/labels/English_Medical_NER/Gene/BIOES_labels.txt","0.00005","lexicon_map.txt","20","false","-1","5000","1","128","-1","pubmedbert-uncased","bert","1","false","false","20","82803","outputs/English_Medical_NER/Gene/pubmedbert/remove_annotations_randomly/0.8","false","true","96","pos_label.txt","20","pubmedbert_partial_medical_NER1","0","10000","42","	","","","sweep/species.json","None","0","test_BIOES.txt","36662","","train_BIOES.txt","74905","0","0","0","false","false","false","0.7944412275622467","0.09540365760378276","0.15655773693784106","0.7989756722151088","0.08678116959877616","19","0.7376641863327773","0.0000014226162806153298","0","0.8101788170563962","0.09776860875957412","74905","None","48"
"fresh-capybara-395","Species","0.8","4232","1375","remove_annotations_randomly","4","5","0.3220850480109739","48","0.3437796771130104","finished","-","possible961","","2022-10-15T14:33:22.000Z","6665","","1e-8","","pubmedbert-base-uncased","","/project/dinglia/NER/ner_incomplete_annotation/data/Species/BIOES","dev_BIOES.txt","2555","cuda","false","true","false","true","true","false","96","true","false","O1","1","None","1","/project/dinglia/NER/ner_incomplete_annotation/labels/English_Medical_NER/Species/BIOES_labels.txt","0.00005","lexicon_map.txt","20","false","-1","1000","1","128","-1","pubmedbert-uncased","bert","1","false","false","20","5290","outputs/English_Medical_NER/Species/pubmedbert/remove_annotations_randomly/0.8","false","true","96","pos_label.txt","20","pubmedbert_partial_medical_NER1","0","10000","42","	","","","sweep/species.json","None","0","test_BIOES.txt","7431","","train_BIOES.txt","15195","0","0","0","false","false","false","0.7479338842975206","0.22318125770653513","0.256198347107438","0.7898089171974523","0.15289765721331688","19","0.15787356206972078","8.209355655708351e-9","0","0.759379042690815","0.20438718662952648","15195","None","48"
"generous-dust-473","Gene","0.8","65580","14352","remove_surfaceforms_randomly","2","4","0.2579579750583679","48","0.2640901771336554","finished","-","possible961","","2022-10-16T02:20:38.000Z","33232","","1e-8","","pubmedbert-base-uncased","","/project/dinglia/NER/ner_incomplete_annotation/data/Gene/BIOES","dev_BIOES.txt","12620","cuda","false","true","false","true","true","false","96","true","false","O1","1","None","1","/project/dinglia/NER/ner_incomplete_annotation/labels/English_Medical_NER/Gene/BIOES_labels.txt","0.00005","lexicon_map.txt","20","false","-1","5000","1","128","-1","pubmedbert-uncased","bert","1","false","false","20","82803","outputs/English_Medical_NER/Gene/pubmedbert/remove_surfaceforms_randomly/0.8","false","true","96","pos_label.txt","20","pubmedbert_partial_medical_NER1","0","10000","42","	","","","sweep/species.json","None","0","test_BIOES.txt","36662","","train_BIOES.txt","74905","0","0","0","false","false","false","0.655457552370452","0.1653570683540783","0.18077388149939544","0.6924502084298286","0.10395660941520062","19","0.8116033639221227","1.111602527089417e-7","0","0.646404109589041","0.16112968627729957","74905","None","48"
"generous-monkey-425","Gene","0.8","66242","24241","remove_annotations_randomly","1","4","0.1780839231547017","48","0.1746179073077161","finished","-","possible961","","2022-10-15T16:35:01.000Z","34263","","1e-8","","pubmedbert-base-uncased","","/project/dinglia/NER/ner_incomplete_annotation/data/Gene/BIOES","dev_BIOES.txt","12620","cuda","false","true","false","true","true","false","96","true","false","O1","1","None","1","/project/dinglia/NER/ner_incomplete_annotation/labels/English_Medical_NER/Gene/BIOES_labels.txt","0.00005","lexicon_map.txt","20","false","-1","5000","1","128","-1","pubmedbert-uncased","bert","1","false","false","20","82803","outputs/English_Medical_NER/Gene/pubmedbert/remove_annotations_randomly/0.8","false","true","96","pos_label.txt","20","pubmedbert_partial_medical_NER1","0","10000","42","	","","","sweep/species.json","None","0","test_BIOES.txt","36662","","train_BIOES.txt","74905","0","0","0","false","false","false","0.7926966292134832","0.09811556915374452","0.16938191767193136","0.800705467372134","0.09470829566789514","19","0.730746976761738","2.923051826655865e-7","0","0.7973967176004527","0.10023475848331792","74905","None","48"
