"Name","test_f1","entity_name","Created","Runtime","overall_eer_weight","seed","entity_removal_rate","self_training_begin_step","self_training_loss_weight","prior_loss_weight","entity_ratio","State","Notes","User","Tags","Sweep","adam_beta1","adam_beta2","adam_epsilon","cache_dir","confidence_test","config_name","data_cahce_index","data_dir","dataset","dev_file","dev_instances","device","do_eval","do_lower_case","do_predict","do_remove_entity","do_train","eval_all_checkpoints","evaluate_during_training","evaluation_method","false_positive_rate","fp16","fp16_opt_level","gradient_accumulation_steps","label_index","label_map.0","label_map.1","label_map.2","label_map.3","label_map.4","label_map.5","labels","learning_rate","load_big_file","load_weak","local_rank","logging_steps","max_grad_norm","max_seq_length","model_name_or_path","model_type","mt","mt_alpha1","mt_alpha2","mt_avg","mt_beta","mt_class","mt_lambda","mt_loss_type","mt_rampup","mt_updatefreq","n_gpu","no_cuda","not_record_to_csv","num_train_epochs","number_of_annotations","number_of_removal_annotations","number_of_removal_surfaceforms","output_dir","overwrite_output_dir","per_gpu_eval_batch_size","per_gpu_train_batch_size","project_name","remove_labels_from_weak","rep_train_against_weak","save_steps","self_training_ensemble_label","self_training_hp_label","self_training_hp_label_category","self_training_label_mode","self_training_period","self_training_reinit","server_ip","server_port","shuffle_data","sweep_file","sweep_method","sweep_round","test_file","test_instances","tokenizer_name","train_file","train_instances","update_every_period","update_scheme","vat","vat_beta","vat_eps","vat_lambda","vat_loss_type","visible_device","vocab_dir","warmup_steps","weight_decay","whether_category_oriented","whether_self_training","write_examples_to_file","best_dev_f1","best_dev_precision","best_dev_recall","dev_eval_loss","dev_f1","dev_precision","dev_recall","epoch","lr","student_loss","test_eval_loss","test_precision","test_recall","train_loss","training/_tags/B-Chemical_f1","training/_tags/B-Chemical_precision","training/_tags/B-Chemical_recall","training/_tags/B-Disease_f1","training/_tags/B-Disease_precision","training/_tags/B-Disease_recall","training/_tags/B-Gene_f1","training/_tags/B-Gene_precision","training/_tags/B-Gene_recall","training/_tags/I-Chemical_f1","training/_tags/I-Chemical_precision","training/_tags/I-Chemical_recall","training/_tags/I-Disease_f1","training/_tags/I-Disease_precision","training/_tags/I-Disease_recall","training/_tags/I-Gene_f1","training/_tags/I-Gene_precision","training/_tags/I-Gene_recall","training/_tags/L-Chemical_f1","training/_tags/L-Chemical_precision","training/_tags/L-Chemical_recall","training/_tags/L-Disease_f1","training/_tags/L-Disease_precision","training/_tags/L-Disease_recall","training/_tags/L-Gene_f1","training/_tags/L-Gene_precision","training/_tags/L-Gene_recall","training/_tags/O_f1","training/_tags/O_precision","training/_tags/O_recall","training/_tags/U-Chemical_f1","training/_tags/U-Chemical_precision","training/_tags/U-Chemical_recall","training/_tags/U-Disease_f1","training/_tags/U-Disease_precision","training/_tags/U-Disease_recall","training/_tags/U-Gene_f1","training/_tags/U-Gene_precision","training/_tags/U-Gene_recall","training/_tags/__f1","training/_tags/__precision","training/_tags/__recall","training/f1-measure-Disease","training/f1-measure-overall","training/loss/marginal_nll","training/loss/prior_er_margin","training/loss/self_training_loss","training/precision-Disease","training/precision-overall","training/pred_entity_ratio","training/recall-Disease","training/recall-overall","training/self_training_entity_ratio","validation_loss","training/f1-measure-Chemical","training/f1-measure-Gene","training/precision-Chemical","training/precision-Gene","training/recall-Chemical","training/recall-Gene","entity_removal_method","entity_ratio_margin","training/_tags/B-Species_f1","training/_tags/B-Species_precision","training/_tags/B-Species_recall","training/_tags/I-Species_f1","training/_tags/I-Species_precision","training/_tags/I-Species_recall","training/_tags/L-Species_f1","training/_tags/L-Species_precision","training/_tags/L-Species_recall","training/_tags/U-Species_f1","training/_tags/U-Species_precision","training/_tags/U-Species_recall","training/f1-measure-Species","training/precision-Species","training/recall-Species","training/_tags/B-CellLine_f1","training/_tags/B-CellLine_precision","training/_tags/B-CellLine_recall","training/_tags/I-CellLine_f1","training/_tags/I-CellLine_precision","training/_tags/I-CellLine_recall","training/_tags/L-CellLine_f1","training/_tags/L-CellLine_precision","training/_tags/L-CellLine_recall","training/_tags/U-CellLine_f1","training/_tags/U-CellLine_precision","training/_tags/U-CellLine_recall","training/f1-measure-CellLine","training/precision-CellLine","training/recall-CellLine"
"different-plant-493","0.8408225437928408","Disease","2023-03-21T10:32:46.000Z","3706","7","30","0.2","500","5","10","0.01","finished","-","possible961","","","0.9","0.98","1e-8","","false","","pubmedbert-uncased","data/Disease","self","dev_BIOUL.txt","2754","cuda:0","false","false","false","false","true","false","true","seqeval","0","false","O1","1","1","_","O","B-Disease","I-Disease","U-Disease","L-Disease","labels/Disease.txt","0.00005","false","false","-1","100","1","128","pubmedbert-uncased","bert","0","0.99","0.995","exponential","10","kl","1","logits","300","1","1","false","false","50","","","","output/Disease/remove_annotations_randomly/0.2/begin500_period100_epoch50.0_LR5e-05_seed30","true","160","160","BOND_coca_partial13","false","1","10000","0","-1","-1","hard","100","0","","","false","sweep/sweep.json","None","0","test_BIOUL.txt","8738","","train_BIOUL.txt","16895","false","update_all","0","1","0.001","1","logits","0","data/Disease/pubmedbert-entity.vocab","0","0","false","false","false","0.8396359959555107","0.7957071674971253","0.8886986301369864","2.804898089373141","0.8347509113001216","0.7920830130668717","0.882277397260274","13","0.00003679245283018868","0.2803874725105959","2.840720694241402","0.8021312666505207","0.8834355828220859","0.2129418325601395","","","","0.8447178602218628","0.7650045156478882","0.9429758191108704","","","","","","","0.8625073432922363","0.7873561382293701","0.9535182118415833","","","","","","","0.879576563835144","0.8088788390159607","0.9638161063194276","","","","0.8665222525596619","0.7686406970024109","0.9929709434509276","","","","0.8679670691490173","0.8061437606811523","0.940060555934906","","","","0","0","0","0.8020157186002942","0.8020157186002942","1.0096164127311975","0.3773609944777717","0.010768183267719889","0.7437714710160627","0.7437714710160627","0.07955011046393547","0.8701571438916649","0.8701571438916649","0.07245019479376058","2.804898089373141","","","","","","","remove_annotations_randomly","0.05","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"glowing-plasma-470","0.8402967095669815","Disease","2023-03-19T23:01:56.000Z","5053","7","20","0.2","500","5","10","0.01","finished","-","possible961","","","0.9","0.98","1e-8","","false","","pubmedbert-uncased","data/Disease","self","dev_BIOUL.txt","2754","cuda:0","false","false","false","false","true","false","true","seqeval","0","false","O1","1","1","_","O","B-Disease","I-Disease","U-Disease","L-Disease","labels/Disease.txt","0.00005","false","false","-1","100","1","128","pubmedbert-uncased","bert","0","0.99","0.995","exponential","10","kl","1","logits","300","1","1","false","false","50","14227","2845","1524","output/Disease/remove_annotations_randomly/0.2/begin500_period100_epoch50.0_LR5e-05_seed20","true","160","160","BOND_coca_partial13","false","1","10000","0","-1","-1","hard","100","0","","","false","sweep/sweep.json","None","0","test_BIOUL.txt","8738","","train_BIOUL.txt","16895","false","update_all","0","1","0.001","1","logits","0","data/Disease/pubmedbert-entity.vocab","0","0","false","false","false","0.8442822384428224","0.8020030816640986","0.8912671232876712","2.802592735562491","0.8383039156015419","0.7967605090628616","0.884417808219178","16","0.0000330188679245283","0.3825373421072538","2.8652190118889753","0.8008459214501511","0.8838356895172046","0.26448853712724035","","","","0.8509894609451294","0.7785660028457642","0.9382686614990234","","","","","","","0.8584156036376953","0.7844135165214539","0.9478349685668944","","","","","","","0.886000394821167","0.8201615214347839","0.9633324146270752","","","","0.9021318554878236","0.8266690969467163","0.992755889892578","","","","0.8840289115905762","0.832713782787323","0.942083775997162","","","","0","0","0","0.8033359426747262","0.8033359426747262","1.1465342136349088","0.3456934178953342","0.01299850720112098","0.7436351221415533","0.7436351221415533","0.07783219590132658","0.873459366560275","0.873459366560275","0.07095421884808291","2.802592735562491","","","","","","","remove_annotations_randomly","0.05","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"wise-frost-469","0.8365482233502538","Disease","2023-03-19T21:59:59.000Z","3712","7","10","0.2","500","5","10","0.01","finished","-","possible961","","","0.9","0.98","1e-8","","false","","pubmedbert-uncased","data/Disease","self","dev_BIOUL.txt","2754","cuda:0","false","false","false","false","true","false","true","seqeval","0","false","O1","1","1","_","O","B-Disease","I-Disease","U-Disease","L-Disease","labels/Disease.txt","0.00005","false","false","-1","100","1","128","pubmedbert-uncased","bert","0","0.99","0.995","exponential","10","kl","1","logits","300","1","1","false","false","50","","","","output/Disease/remove_annotations_randomly/0.2/begin500_period100_epoch50.0_LR5e-05_seed10","true","160","160","BOND_coca_partial13","false","1","10000","0","-1","-1","hard","100","0","","","false","sweep/sweep.json","None","0","test_BIOUL.txt","8738","","train_BIOUL.txt","16895","false","update_all","0","1","0.001","1","logits","0","data/Disease/pubmedbert-entity.vocab","0","0","false","false","false","0.8272486232918622","0.79002726918582","0.8681506849315068","3.3773447240277568","0.8207187311784782","0.7727788279773157","0.875","13","0.00003679245283018868","0.2801587600373284","3.40999308907996","0.7978697651900266","0.8791677780741531","0.5077644048841584","","","","0.8463076949119568","0.767772912979126","0.9427395462989808","","","","","","","0.8617311120033264","0.7859699130058289","0.9536558985710144","","","","","","","0.8782570958137512","0.8068946599960327","0.9634668827056884","","","","0.8662018775939941","0.7682024836540222","0.9928609728813172","","","","0.8682973384857178","0.806521475315094","0.9403216242790222","","","","0","0","0","0.8000643468516696","0.8000643468516696","1.0840921182328709","0.35634507427537343","0.012004300247509037","0.7402560075549944","0.7402560075549944","0.07957239827044744","0.8703864629348009","0.8703864629348009","0.07261086024915814","3.3773447240277568","","","","","","","remove_annotations_randomly","0.05","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"hearty-river-445","0.8356398104265403","Disease","2023-03-17T07:09:15.000Z","3387","7","20","0.2","500","5","10","0.01","finished","-","possible961","","","0.9","0.98","1e-8","","false","","pubmedbert-uncased","data/Disease","self","dev_BIOUL.txt","2754","cuda","false","false","false","false","true","false","true","seqeval","0","false","O1","1","1","_","O","B-Disease","I-Disease","U-Disease","L-Disease","labels/Disease.txt","0.00005","false","false","-1","100","1","128","pubmedbert-uncased","bert","0","0.99","0.995","exponential","10","kl","1","logits","300","1","1","false","false","50","14227","2817","190","output/Disease/remove_surfaceforms_randomly/0.2/begin500_period100_epoch50.0_LR5e-05","true","160","160","BOND_coca_partial13","false","1","10000","0","-1","-1","hard","100","0","","","false","sweep/sweep.json","None","0","test_BIOUL.txt","8738","","train_BIOUL.txt","16895","false","update_all","0","1","0.001","1","logits","0","data/Disease/pubmedbert-entity.vocab","0","0","false","false","false","0.8304470398711237","0.7840304182509505","0.8827054794520548","3.419104248433116","0.8281565147236788","0.7829900839054157","0.8788527397260274","12","0.000037735849056603776","0.325868725831134","3.152381236804447","0.7940434730395101","0.8818351560416111","0.24115606095226372","","","","0.8403338193893433","0.7568841576576233","0.9444649815559388","","","","","","","0.8409461379051208","0.7490517497062683","0.9585409164428712","","","","","","","0.8735424876213074","0.7965582013130188","0.9669992327690125","","","","0.8514354825019836","0.746730625629425","0.990291953086853","","","","0.8497032523155212","0.7848533987998962","0.926235020160675","","","","0","0","0","0.7762352534675452","0.7762352534675452","1.3308311269368704","0.4300742667227701","0.011277255999654049","0.7063625746754705","0.7063625746754705","0.08321248843798162","0.8614489181046289","0.8614489181046289","0.0746170214851747","3.419104248433116","","","","","","","remove_surfaceforms_randomly","0.05","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"flowing-frog-468","0.8346545866364666","Disease","2023-03-19T20:46:57.000Z","4376","7","0","0.2","500","5","10","0.01","finished","-","possible961","","","0.9","0.98","1e-8","","false","","pubmedbert-uncased","data/Disease","self","dev_BIOUL.txt","2754","cuda:0","false","false","false","false","true","false","true","seqeval","0","false","O1","1","1","_","O","B-Disease","I-Disease","U-Disease","L-Disease","labels/Disease.txt","0.00005","false","false","-1","100","1","128","pubmedbert-uncased","bert","0","0.99","0.995","exponential","10","kl","1","logits","300","1","1","false","false","50","","","","output/Disease/remove_annotations_randomly/0.2/begin500_period100_epoch50.0_LR5e-05_seed0","true","160","160","BOND_coca_partial13","false","1","10000","0","-1","-1","hard","100","0","","","false","sweep/sweep.json","None","0","test_BIOUL.txt","8738","","train_BIOUL.txt","16895","false","update_all","0","1","0.001","1","logits","0","data/Disease/pubmedbert-entity.vocab","0","0","false","false","false","0.8307260328920979","0.7815094339622641","0.8865582191780822","3.335078971418723","0.8271604938271606","0.7732688011913627","0.8891267123287672","15","0.00003490566037735849","0.2876747602274952","3.440266492517092","0.7900190566936637","0.884635902907442","0.23577188182738343","","","","0.8433396816253662","0.7626222372055054","0.9431662559509276","","","","","","","0.8595963716506958","0.7795246243476868","0.9580009579658508","","","","","","","0.8763285279273987","0.8012403249740601","0.9669459462165833","","","","0.885768473148346","0.8008449673652649","0.9908392429351808","","","","0.8768970370292664","0.8229647874832153","0.9383938312530518","","","","0","0","0","0.7750423331022431","0.7750423331022431","1.3990469626976372","0.3813770611266334","0.009500129102602997","0.7042620702850947","0.7042620702850947","0.08083744103009909","0.8616394529954546","0.8616394529954546","0.07394332289899122","3.335078971418723","","","","","","","remove_annotations_randomly","0.05","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"gentle-dream-494","0.8282235404308461","Disease","2023-03-21T11:34:41.000Z","3679","7","40","0.2","500","5","10","0.01","finished","-","possible961","","","0.9","0.98","1e-8","","false","","pubmedbert-uncased","data/Disease","self","dev_BIOUL.txt","2754","cuda:0","false","false","false","false","true","false","true","seqeval","0","false","O1","1","1","_","O","B-Disease","I-Disease","U-Disease","L-Disease","labels/Disease.txt","0.00005","false","false","-1","100","1","128","pubmedbert-uncased","bert","0","0.99","0.995","exponential","10","kl","1","logits","300","1","1","false","false","50","","","","output/Disease/remove_annotations_randomly/0.2/begin500_period100_epoch50.0_LR5e-05_seed40","true","160","160","BOND_coca_partial13","false","1","10000","0","-1","-1","hard","100","0","","","false","sweep/sweep.json","None","0","test_BIOUL.txt","8738","","train_BIOUL.txt","16895","false","update_all","0","1","0.001","1","logits","0","data/Disease/pubmedbert-entity.vocab","0","0","false","false","false","0.8341023069207625","0.7848244620611552","0.8899828767123288","3.093651031748412","0.8281124497991968","0.7798789712556732","0.8827054794520548","13","0.00003679245283018868","0.32360052899310743","3.5710519403809142","0.7786779382411647","0.8845025340090691","0.31278947733189455","","","","0.8346766829490662","0.7485633492469788","0.943178117275238","","","","","","","0.8451581001281738","0.7559835314750671","0.9581839442253112","","","","","","","0.8720986247062683","0.7946081161499023","0.966336190700531","","","","0.8654608726501465","0.7679575681686401","0.9913237690925598","","","","0.8631892204284668","0.7995980381965637","0.9377688765525818","","","","0","0","0","0.7841263586509866","0.7841263586509866","1.2703810424003492","0.4057360560967013","0.010957055900233471","0.7173455900024033","0.7173455900024033","0.08142832242000948","0.8646172785864291","0.8646172785864291","0.07347442133474404","3.093651031748412","","","","","","","remove_annotations_randomly","0.05","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"amber-night-441","0.8243286140562504","Disease","2023-03-17T05:21:40.000Z","3392","7","0","0.2","500","5","10","0.01","finished","-","possible961","","","0.9","0.98","1e-8","","false","","pubmedbert-uncased","data/Disease","self","dev_BIOUL.txt","2754","cuda","false","false","false","false","true","false","true","seqeval","0","false","O1","1","1","_","O","B-Disease","I-Disease","U-Disease","L-Disease","labels/Disease.txt","0.00005","false","false","-1","100","1","128","pubmedbert-uncased","bert","0","0.99","0.995","exponential","10","kl","1","logits","300","1","1","false","false","50","","","","output/Disease/remove_surfaceforms_randomly/0.2/begin500_period100_epoch50.0_LR5e-05","true","160","160","BOND_coca_partial13","false","1","10000","0","-1","-1","hard","100","0","","","false","sweep/sweep.json","None","0","test_BIOUL.txt","8738","","train_BIOUL.txt","16895","false","update_all","0","1","0.001","1","logits","0","data/Disease/pubmedbert-entity.vocab","0","0","false","false","false","0.8193260251725538","0.7791505791505792","0.8638698630136986","3.595939494908412","0.8141804421429993","0.7612662942271881","0.875","12","0.000037735849056603776","0.3157792097587355","3.006758516325631","0.7866230461650309","0.8658308882368632","0.5859214572569035","","","","0.8397698998451233","0.7565239667892456","0.9436013102531432","","","","","","","0.8572482466697693","0.7747800946235657","0.9593636393547058","","","","","","","0.8743077516555786","0.7978572249412537","0.9669617414474488","","","","0.8510321974754333","0.7459685802459717","0.9905421137809752","","","","0.840620756149292","0.7734162211418152","0.9206159710884094","","","","0","0","0","0.7658111003401601","0.7658111003401601","1.305262324288185","0.4156892961617557","0.011624847101665408","0.697275660846198","0.697275660846198","0.08252134183548537","0.8492878663379896","0.8492878663379896","0.0739569895398408","3.595939494908412","","","","","","","remove_surfaceforms_randomly","0.05","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"bumbling-sunset-449","0.8236940892027741","Disease","2023-03-17T09:23:56.000Z","2702","7","40","0.2","500","5","10","0.01","finished","-","possible961","","","0.9","0.98","1e-8","","false","","pubmedbert-uncased","data/Disease","self","dev_BIOUL.txt","2754","cuda:0","false","false","false","false","true","false","true","seqeval","0","false","O1","1","1","_","O","B-Disease","I-Disease","U-Disease","L-Disease","labels/Disease.txt","0.00005","false","false","-1","100","1","128","pubmedbert-uncased","bert","0","0.99","0.995","exponential","10","kl","1","logits","300","1","1","false","false","50","","","","output/Disease/remove_surfaceforms_randomly/0.2/begin500_period100_epoch50.0_LR5e-05","true","160","160","BOND_coca_partial13","false","1","10000","0","-1","-1","hard","100","0","","","false","sweep/sweep.json","None","0","test_BIOUL.txt","8738","","train_BIOUL.txt","16895","false","update_all","0","1","0.001","1","logits","0","data/Disease/pubmedbert-entity.vocab","0","0","false","false","false","0.8234346688141737","0.7772709996199164","0.8754280821917808","3.0506073288047335","0.8207203561311209","0.7782041442824251","0.8681506849315068","10","0.00003962264150943397","0.34476381668778344","2.943082630824351","0.7875653972502737","0.8632968791677781","0.4991418787374162","","","","0.8252324461936951","0.7342761158943176","0.9419086575508118","","","","","","","0.8383219838142395","0.7460559606552124","0.9566301107406616","","","","","","","0.8659250140190125","0.7861227989196777","0.96375972032547","","","","0.8132567405700684","0.689254641532898","0.9916647672653198","","","","0.8239402770996094","0.7489467859268188","0.915623426437378","","","","0","0","0","0.7775101233799936","0.7775101233799936","1.094527933662235","0.44982273894178526","0.011231981603450488","0.7207735036578142","0.7207735036578142","0.08309974966728767","0.8439421202579097","0.8439421202579097","0.07326313345778565","3.0506073288047335","","","","","","","remove_surfaceforms_randomly","0.05","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"ethereal-plasma-443","0.8212130835185772","Disease","2023-03-17T06:18:17.000Z","3052","7","10","0.2","500","5","10","0.01","finished","-","possible961","","","0.9","0.98","1e-8","","false","","pubmedbert-uncased","data/Disease","self","dev_BIOUL.txt","2754","cuda","false","false","false","false","true","false","true","seqeval","0","false","O1","1","1","_","O","B-Disease","I-Disease","U-Disease","L-Disease","labels/Disease.txt","0.00005","false","false","-1","100","1","128","pubmedbert-uncased","bert","0","0.99","0.995","exponential","10","kl","1","logits","300","1","1","false","false","50","","","","output/Disease/remove_surfaceforms_randomly/0.2/begin500_period100_epoch50.0_LR5e-05","true","160","160","BOND_coca_partial13","false","1","10000","0","-1","-1","hard","100","0","","","false","sweep/sweep.json","None","0","test_BIOUL.txt","8738","","train_BIOUL.txt","16895","false","update_all","0","1","0.001","1","logits","0","data/Disease/pubmedbert-entity.vocab","0","0","false","false","false","0.824529447480267","0.781957773512476","0.8720034246575342","3.259439547898287","0.8189935064935064","0.7785493827160493","0.8638698630136986","11","0.00003867924528301887","0.3268490721370665","3.1875547619313025","0.7839214259730811","0.8622299279807949","0.30404724410818307","","","","0.8351864814758301","0.7498945593833923","0.9423702359199524","","","","","","","0.8583760261535645","0.7771258354187012","0.9585997462272644","","","","","","","0.8690447807312012","0.7899566888809204","0.9657309055328368","","","","0.8347176909446716","0.7206405997276306","0.9917039275169371","","","","0.8438888788223267","0.7778303623199463","0.9222090244293212","","","","0","0","0","0.7779721796465567","0.7779721796465567","1.1417503614662634","0.4068501985817448","0.010835649379034753","0.7161320378011446","0.7161320378011446","0.08243772735837289","0.8515019149811667","0.8515019149811667","0.07407152950124167","3.259439547898287","","","","","","","remove_surfaceforms_randomly","0.05","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"hearty-wave-447","0.8208100013022529","Disease","2023-03-17T08:05:48.000Z","4680","7","30","0.2","500","5","10","0.01","finished","-","possible961","","","0.9","0.98","1e-8","","false","","pubmedbert-uncased","data/Disease","self","dev_BIOUL.txt","2754","cuda:0","false","false","false","false","true","false","true","seqeval","0","false","O1","1","1","_","O","B-Disease","I-Disease","U-Disease","L-Disease","labels/Disease.txt","0.00005","false","false","-1","100","1","128","pubmedbert-uncased","bert","0","0.99","0.995","exponential","10","kl","1","logits","300","1","1","false","false","50","","","","output/Disease/remove_surfaceforms_randomly/0.2/begin500_period100_epoch50.0_LR5e-05","true","160","160","BOND_coca_partial13","false","1","10000","0","-1","-1","hard","100","0","","","false","sweep/sweep.json","None","0","test_BIOUL.txt","8738","","train_BIOUL.txt","16895","false","update_all","0","1","0.001","1","logits","0","data/Disease/pubmedbert-entity.vocab","0","0","false","false","false","0.8186869726281126","0.7883472057074911","0.8514554794520548","4.216237467352885","0.8100387675984493","0.7738791423001949","0.8497431506849316","16","0.0000339622641509434","0.26901182446430083","3.6104868521679583","0.8019083969465649","0.8406241664443852","0.2352910325576716","","","","0.8624643683433533","0.7934843301773071","0.9445794820785522","","","","","","","0.8801894783973694","0.8134461641311646","0.958864450454712","","","","","","","0.8941220641136169","0.8320748805999756","0.9661684632301332","","","","0.8953331708908081","0.8154420256614685","0.9925788044929504","","","","0.8595364093780518","0.8139061331748962","0.9105868935585022","","","","0","0","0","0.7909977532038313","0.7909977532038313","1.2367036695806672","0.36295208854602423","0.008819704165401013","0.746358102186323","0.746358102186323","0.07923207730772791","0.8413168856135854","0.8413168856135854","0.07317623857710141","4.216237467352885","","","","","","","remove_surfaceforms_randomly","0.05","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
